0,100,200,300,500,1000
71.75333333333333,71.81166666666667,71.91166666666666,83.19,95.53166666666668,82.45333333333333
71.74000000000001,66.56166666666667,81.97,83.19166666666666,82.055,82.45
71.74000000000001,71.03666666666666,71.91166666666666,83.19,81.33,82.45
71.75333333333333,71.81,69.42333333333333,83.19666666666666,82.05333333333333,82.45333333333333
65.60166666666667,68.39833333333334,70.65,86.49,82.05333333333333,82.45166666666667
74.335,68.39999999999999,71.91166666666666,83.19,82.05333333333333,86.725
65.59666666666666,68.38833333333334,82.23,83.26166666666667,82.05333333333333,96.14666666666668
71.75166666666667,65.795,70.39999999999999,83.26166666666667,82.05333333333333,82.45166666666667
71.75333333333333,68.38333333333333,71.91166666666666,83.26,82.05333333333333,82.44833333333334
74.46,65.795,71.90333333333334,95.57666666666668,95.53,82.45
71.88833333333334,65.96333333333332,71.91166666666666,83.18666666666667,95.53,84.32333333333332
71.93166666666666,71.04166666666667,71.91499999999999,83.25833333333334,82.05333333333333,96.15
74.30333333333333,71.65833333333333,72.18833333333333,83.255,82.05333333333333,96.14333333333332
71.75166666666667,68.38833333333334,81.96833333333333,83.26166666666667,95.53166666666668,82.45
71.75333333333333,68.39333333333333,71.92833333333333,83.24833333333333,95.53166666666668,82.44500000000001
71.73333333333333,68.38833333333334,71.90333333333334,83.25833333333334,82.05333333333333,96.14833333333334
65.60166666666667,71.65833333333333,81.96833333333333,83.19,82.05333333333333,82.45
71.91833333333332,74.15333333333334,70.39666666666666,83.26166666666667,82.05333333333333,96.14166666666668
71.88,71.80833333333334,71.90166666666667,83.265,86.10166666666666,82.44833333333334
71.75333333333333,74.15333333333334,71.90333333333334,83.245,86.10333333333332,86.51166666666667
